House Id,Locality,House Type,Subtype,Price,Kitchen Type,Room Number,Area,Garden,Terrace,Swimming Pool,New Building
9507053,8300,house,house,845000,hyper equipped,4,185,185,true,,false
9507209,1150,house,house,750000,hyper equipped,3,555,,true,,false
9507215,9520,house,house,379000,hyper equipped,3,1650,,true,,false
9507221,2600,apartment,apartment,485000,installed,4,,85,true,,false
9507222,2600,house,house,485000,installed,5,175,85,true,,false
9507224,2140,apartment,apartment,485000,installed,4,,85,true,,false
9507225,2140,house,house,485000,installed,5,175,85,true,,false
9507233,4450,apartment,apartment,199000,usa installed,2,,,true,,false
9507246,9320,house,town house,274000,installed,3,329,150,true,,false
9507304,7370,house,house,115000,semi equipped,2,248,147,,,false
9507357,9500,house,house,225000,semi equipped,3,790,,true,,false
9507358,7760,house,country cottage,698000,installed,3,2049,,true,,false
9507359,7760,house,country cottage,698000,installed,3,2049,,true,,false
9507393,1300,house,villa,745000,hyper equipped,4,2196,2196,true,,false
9507394,3001,apartment,apartment,289000,usa hyper equipped,2,,,true,,false
9507430,8710,house,house,376700,,3,447,,true,,false
9507432,8710,house,house,350000,installed,3,550,,true,,false
9507438,6940,house,house,1500000,hyper equipped,3,10133,,true,,false
9507442,1350,house,house,359000,installed,5,888,775,true,,false
9507467,5060,house,house,110000,not installed,3,281,174,true,,false
9507468,1000,house,mansion,1950000,installed,3,635,,true,,false
9507492,3400,house,house,259000,usa semi equipped,4,613,355,true,,false
9507498,1080,apartment,apartment,240000,usa hyper equipped,2,,,true,,false
9507507,6890,apartment,apartment,229900,not installed,2,,,true,,true
9507510,1000,apartment,apartment,235000,usa installed,1,,,,,false
9507511,1000,apartment,apartment,235000,usa semi equipped,1,,,,,false
9507512,1000,apartment,apartment,352000,usa installed,2,,,true,,false
9507513,1000,apartment,loft,725000,hyper equipped,3,,,true,,false
9507527,1050,apartment,apartment,1075000,usa installed,3,,160,true,,false
9507535,1200,apartment,apartment,394000,semi equipped,3,,,true,,false
9507571,6200,apartment,apartment,99000,semi equipped,3,,,,,false
9507593,7500,house,town house,190000,semi equipped,3,260,1,true,,false
9507659,7060,apartment,apartment,15000,semi equipped,2,,,,,false
9507698,8670,house,villa,425000,semi equipped,3,597,,true,,false
9507700,8370,house,villa,799000,hyper equipped,4,1050,,true,,false
9507702,1140,apartment,apartment,330000,usa installed,2,,,true,,false
9507704,5000,house,house,360000,installed,2,2100,,true,,false
9507728,3000,house,house,365000,,3,100,30,,,false
9507742,8560,house,house,265000,hyper equipped,3,480,,,,false
9507785,1180,apartment,apartment,550000,installed,3,,,true,,false
9507806,5640,house,villa,580000,installed,6,2000,,true,true,false
9507809,9200,house,house,259000,semi equipped,3,518,,true,,false
9507827,1180,apartment,apartment,750000,hyper equipped,4,,,true,,false
9507829,1325,house,house,675000,semi equipped,4,2441,2341,true,,false
9507832,9150,house,villa,618000,installed,5,738,206,,,false
9507889,1180,house,villa,2750000,hyper equipped,6,2669,,true,,false
9507917,1820,house,villa,493000,installed,3,763,,true,,false
9507927,1000,apartment,apartment,750000,hyper equipped,4,,150,true,,false
9507930,7134,house,house,165000,semi equipped,3,195,,true,,false
9507931,1760,house,house,310000,installed,3,108,,true,,false
9507942,4452,house,house,375000,,3,1002,926,true,,false
9507944,7700,house,house,269000,installed,4,410,345,,,false
9507958,1780,apartment,apartment,465000,installed,3,,,true,,false
9507986,7170,house,villa,395000,installed,4,1355,,true,,false
9508000,4460,house,house,279000,not installed,3,316,,true,,true
9508001,4460,house,house,279000,not installed,3,318,,true,,true
9508017,1500,house,exceptional property,750000,hyper equipped,4,1384,662,true,,false
9508018,1180,apartment,apartment,400000,hyper equipped,3,,,,,false
9508057,8490,house,house,379000,installed,3,1110,850,true,,false
9508069,9120,apartment,apartment,257500,installed,1,,,true,,true
9508070,9120,apartment,apartment,306500,installed,2,,,true,,true
9508072,9120,apartment,apartment,272500,installed,1,,,true,,true
9508073,9120,apartment,apartment,311500,installed,2,,,true,,true
9508074,9120,apartment,apartment,272500,installed,1,,,true,,true
9508075,9120,apartment,apartment,311500,installed,2,,,true,,true
9508076,9120,apartment,apartment,267500,installed,1,,,true,,true
9508077,9120,apartment,apartment,287500,installed,2,,,true,,true
9508078,9120,apartment,apartment,322500,installed,2,,,true,,true
9508079,9120,apartment,apartment,237500,installed,1,,,true,,true
9508080,9120,apartment,apartment,306500,installed,2,,,true,,true
9508081,9120,apartment,apartment,306500,installed,2,,,true,,true
9508082,9120,apartment,apartment,306500,installed,2,,,true,,true
9508084,9120,apartment,apartment,222500,installed,1,,,true,,true
9508086,9120,apartment,apartment,282500,installed,2,,,true,,true
9508087,9120,apartment,apartment,280000,installed,2,,,true,,true
9508119,2890,house,house,419000,hyper equipped,4,760,,true,,false
9508122,1400,house,apartment block,325000,semi equipped,3,170,,,,false
9508166,8550,house,house,145000,semi equipped,2,215,,true,,false
9508189,6790,apartment,apartment,189900,,2,,,,,false
9508203,9700,house,house,189000,not installed,3,392,,true,,false
9508243,1410,house,villa,995000,hyper equipped,5,2060,,true,,false
9508266,2000,house,mansion,690000,installed,5,126,45,true,,false
9508269,2830,house,house,259000,installed,2,105,,true,,false
9508351,2800,apartment,loft,695000,hyper equipped,3,,,true,,false
9508353,2280,house,house,329000,hyper equipped,3,152,,true,,true
9508374,9300,house,house,359000,usa hyper equipped,4,209,120,true,,false
9508376,1140,apartment,apartment,175000,installed,1,,,true,,false
9508404,8470,apartment,apartment,170000,hyper equipped,1,,,,,false
9508417,2000,apartment,loft,1340000,hyper equipped,3,,,true,,false
9508442,1000,apartment,triplex,269000,installed,2,,,,,false
9508461,1150,house,villa,2150000,hyper equipped,6,400,,true,,false
9508467,2600,house,house,945000,semi equipped,6,800,,true,,false
9508548,7700,house,house,185000,installed,3,125,,true,,false
9508569,1050,apartment,penthouse,800000,installed,4,,,true,,false
9508581,1640,apartment,apartment,525000,hyper equipped,4,,,true,,false
9508652,8930,house,house,200000,installed,3,65,12,true,,false
9508662,1440,apartment,ground floor,245000,installed,2,,,true,,false
9508666,4560,house,chalet,189000,not installed,2,4800,1000,true,,false
9508692,1000,apartment,apartment,1690000,usa hyper equipped,4,,,true,,false
9508695,1850,house,house,315000,installed,1,338,,true,,false
9508697,2240,house,villa,650000,semi equipped,4,5307,,true,,false
9508745,9090,apartment,apartment,530000,hyper equipped,3,,,true,,true
9508747,9090,apartment,apartment,415000,hyper equipped,2,,,true,,true
9508753,9820,apartment,apartment,360000,installed,2,,,true,,true
9508754,9820,apartment,apartment,365000,installed,2,,,true,,true
9508755,9820,apartment,apartment,355000,installed,2,,50,true,,true
9508756,9820,apartment,apartment,325000,installed,1,,62,true,,true
9508757,9820,apartment,apartment,370000,installed,2,,55,true,,true
9508773,9940,house,house,399000,installed,4,1191,,,,false
9508776,8660,apartment,duplex,349000,,3,,,true,,false
9508903,9940,apartment,apartment,245000,,3,,,true,,false
9508906,2830,house,villa,489000,installed,4,603,468,,,false
9508916,8200,apartment,penthouse,315000,installed,2,,,,,false
9509023,1070,house,house,515000,installed,3,342,238,true,,false
9509046,1050,apartment,apartment,210000,usa installed,1,,,,,false
9509047,1150,apartment,apartment,499000,,2,,,true,,false
9509049,1700,apartment,apartment,260000,usa installed,2,,,true,,false
9509056,1150,house,house,1245000,not installed,5,324,145,true,,false
9509068,4970,apartment,duplex,265000,semi equipped,3,,,true,true,false
9509111,1500,house,house,525000,installed,4,668,,,,false
9509112,1501,house,house,525000,installed,4,668,,,,false
9509114,1030,apartment,apartment,210000,semi equipped,2,,,true,,false
9509127,9300,apartment,apartment,140000,usa installed,2,,,,,false
9509132,4040,house,house,129500,semi equipped,2,190,145,true,,false
9509148,9000,apartment,apartment,225000,installed,1,,,,,false
9509155,1200,apartment,duplex,350000,installed,3,,,true,,false
9509156,1200,apartment,apartment,455000,hyper equipped,3,,,true,,false
9509158,3540,house,house,382000,hyper equipped,4,1200,450,true,,false
9509159,4020,house,mansion,295000,installed,4,43,,,,false
9509196,1180,house,house,440000,,3,164,,true,,false
9509217,9840,apartment,ground floor,295000,usa installed,2,,,true,,false
9509269,8710,house,mansion,249000,semi equipped,4,498,,,,false
9509272,9600,apartment,loft,299500,semi equipped,3,,,,,false
9509280,9600,house,house,157000,semi equipped,3,170,,true,,false
9509281,9600,house,house,299500,semi equipped,3,82,,,,false
9509282,9600,house,house,249800,semi equipped,3,440,,,,false
9509308,2100,apartment,duplex,329000,hyper equipped,4,,120,true,,false
9509314,7332,house,house,249000,installed,3,536,465,true,,false
9509374,3090,house,villa,760000,hyper equipped,4,1042,660,true,,false
9509406,1000,apartment,apartment,600000,hyper equipped,2,,,true,,false
9509414,4000,apartment,apartment,135000,installed,2,,,,,false
9509423,2000,apartment,apartment,449000,installed,2,,,true,,true
9509461,8620,apartment,flat studio,127500,installed,0,,,true,,false
9509464,1840,house,villa,449000,installed,4,746,,true,,false
9509468,2018,apartment,penthouse,795000,hyper equipped,3,,,true,,false
9509482,1180,apartment,apartment,1245000,hyper equipped,5,,50,true,,false
9509511,1325,house,villa,595000,installed,5,2000,,,,false
9509540,9400,house,house,295000,usa installed,3,200,,true,,false
9509600,2000,apartment,penthouse,595000,hyper equipped,2,,,true,,false
9509619,3090,house,villa,785000,usa hyper equipped,4,700,530,true,,false
9509667,8800,apartment,apartment,259000,hyper equipped,2,,,true,,false
9509712,4540,house,house,395000,installed,6,1649,1000,true,,false
9509735,2520,house,house,425000,semi equipped,3,1400,,true,,false
9509736,2018,apartment,apartment,995000,,3,,,true,,false
9509789,1180,apartment,duplex,650000,hyper equipped,3,,,true,,false
9509791,7900,house,house,125000,semi equipped,4,100,,,,false
9509792,9660,house,mixed use building,895000,installed,9,220,,,,false
9509793,7500,house,mansion,375000,semi equipped,4,151,,true,,false
9509795,9660,house,house,895000,installed,9,220,,,,false
9509838,4500,apartment,apartment,175000,installed,2,,350,,,false
9509839,2600,house,mansion,675000,,0,297,77,true,,false
9509850,2660,house,town house,265000,,2,100,60,,,false
9509865,6950,house,house,399000,not installed,6,725,,true,,false
9509866,6950,house,house,399000,not installed,6,725,,true,,false
9509882,7940,house,house,230000,not installed,2,190,,,,false
9509916,9300,house,house,569000,hyper equipped,3,100,,true,,false
9509932,9052,apartment,apartment,400000,installed,2,,,true,,true
9509933,9000,house,house,265000,semi equipped,4,81,,true,,false
9509945,1348,apartment,apartment,365000,installed,2,,,true,,true
9509948,1340,apartment,penthouse,695000,not installed,3,,,true,,true
9509951,1340,apartment,apartment,365000,installed,2,,,true,,true
9509952,1348,apartment,penthouse,695000,not installed,3,,,true,,true
9509998,7890,house,house,685000,installed,5,718,,,,false
9510001,4990,house,house,385000,semi equipped,5,4671,,true,,false
9510058,7700,apartment,apartment,275000,installed,2,,,true,,false
9510065,4031,house,house,70000,installed,2,75,,,,false
9510090,1200,apartment,apartment,380000,installed,2,,,true,,false
9510135,1471,house,house,120000,,3,490,,,,false
9510156,9620,apartment,penthouse,249000,hyper equipped,2,,,true,,false
9510160,4031,house,house,60000,installed,2,40,,,,false
9510172,1480,house,town house,330000,installed,3,270,200,true,,false
9510185,1180,apartment,apartment,460000,installed,2,,,true,,false
9510186,1180,apartment,apartment,220000,installed,1,,,,,false
9510195,2000,house,exceptional property,2950000,installed,7,696,200,true,,false
9510213,1120,house,house,460000,hyper equipped,5,0,60,true,,false
9510225,1180,apartment,ground floor,650000,installed,2,,150,true,,false
9510259,4031,house,house,80000,installed,5,1290,1548,,,false
9510368,1830,house,house,374000,installed,3,185,49,true,,false
9510406,1070,house,house,399000,installed,5,238,135,true,,false
9510433,9280,house,apartment block,495000,semi equipped,5,817,,true,,false
9510434,9280,apartment,apartment,495000,semi equipped,5,,,true,,false
9510452,4180,house,house,249000,semi equipped,6,1058,755,true,,false
9510475,1410,house,villa,649500,hyper equipped,4,693,310,true,,false
9510476,1000,apartment,flat studio,205000,hyper equipped,0,,,true,,false
9510498,2500,house,villa,3150000,hyper equipped,4,6400,,true,true,false
9510535,1325,house,villa,599000,usa hyper equipped,4,400,300,true,,false
9510540,8500,house,house,685000,installed,6,1015,,,true,false
